Price,Type,New_building,nFloor,Floor,Height,Sqm,Rooms,Bathrooms,Renovation,Balcony,Currency,District
112000.0,Պանելային,Ոչ,9,7,2.8,96,4,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
150000.0,Քարե,Ոչ,5,3,2.7,60,2,1,Դիզայներական ոճով վերանորոգված,Առանց պատշգամբ,$,Արաբկիր
220000.0,Մոնոլիտ,Այո,8,5,3.0,85,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
63000000.0,Մոնոլիտ,Այո,12,5,3.0,107,3,1,Չվերանորոգված,Մի քանի պատշգամբ,֏,Քանաքեռ-Զեյթուն
140000.0,Մոնոլիտ,Այո,16,8,3.0,85,3,2,Չվերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
163000.0,Մոնոլիտ,Այո,19,13,3.0,69,3,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
295000.0,Մոնոլիտ,Այո,10,2,3.0,69,3,2,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
79000.0,Պանելային,Ոչ,4,2,2.7,62,3,1,Հին վերանորոգում,Առանց պատշգամբ,$,Նոր Նորք
140000.0,Քարե,Ոչ,5,5,2.8,66,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
85000.0,Քարե,Ոչ,5,3,2.7,56,3,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
155000.0,Պանելային,Ոչ,14,11,2.75,101,3,1,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Արաբկիր
154000.0,Մոնոլիտ,Այո,14,4,3.0,80,3,1,Չվերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
133000.0,Պանելային,Ոչ,12,11,2.7,63,2,1,Հին վերանորոգում,Բաց պատշգամբ,$,Արաբկիր
375000.0,Մոնոլիտ,Այո,13,8,3.0,108,3,2,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Կենտրոն
320000.0,Մոնոլիտ,Այո,19,9,3.0,122,3,3,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
210000.0,Մոնոլիտ,Այո,18,16,3.0,89,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
125000.0,Պանելային,Ոչ,14,12,2.75,84,3,2,Հին վերանորոգում,Մի քանի պատշգամբ,$,Արաբկիր
153000.0,Պանելային,Ոչ,9,4,2.75,88,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
125000.0,Պանելային,Ոչ,16,12,2.8,87,3,1,Եվրովերանորոգված,Առանց պատշգամբ,$,Աջափնյակ
85000.0,Կասետային,Ոչ,4,4,2.7,52,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
120000.0,Պանելային,Ոչ,9,5,2.75,90,4,2,Եվրովերանորոգված,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
100000.0,Քարե,Ոչ,5,4,2.75,50,2,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Արաբկիր
172000.0,Մոնոլիտ,Այո,16,15,3.0,72,3,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
37000000.0,Պանելային,Ոչ,16,6,2.8,98,4,2,Եվրովերանորոգված,Մի քանի պատշգամբ,֏,Աջափնյակ
159000.0,Քարե,Ոչ,5,2,3.0,89,3,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Արաբկիր
75000.0,Պանելային,Ոչ,10,7,2.8,65,2,1,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Շենգավիթ
220000.0,Մոնոլիտ,Այո,5,2,3.0,85,2,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
180000.0,Մոնոլիտ,Այո,14,12,3.0,59,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
133000.0,Պանելային,Ոչ,16,10,2.75,90,4,1,Հին վերանորոգում,Առանց պատշգամբ,$,Արաբկիր
85000.0,Պանելային,Ոչ,14,12,2.75,69,2,1,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Էրեբունի
83000.0,Քարե,Ոչ,5,4,2.75,66,2,1,Հին վերանորոգում,Փակ պատշգամբ,$,Շենգավիթ
33000000.0,Մոնոլիտ,Այո,15,6,2.8,46,2,1,Եվրովերանորոգված,Բաց պատշգամբ,֏,Աջափնյակ
110000.0,Մոնոլիտ,Այո,13,4,3.0,68,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Նորք-Մարաշ
170000.0,Մոնոլիտ,Այո,17,9,3.0,56,1,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
100000.0,Քարե,Ոչ,4,1,3.0,100,3,2,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Ավան
140000.0,Մոնոլիտ,Այո,12,11,2.75,112,4,1,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Աջափնյակ
148000.0,Քարե,Ոչ,5,2,3.0,40,2,1,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Կենտրոն
195000.0,Մոնոլիտ,Այո,18,5,3.0,68,2,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
130000.0,Պանելային,Ոչ,9,1,3.0,80,3,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Արաբկիր
107000.0,Քարե,Ոչ,5,5,2.75,100,4,1,Հին վերանորոգում,Բաց պատշգամբ,$,Աջափնյակ
445000.0,Մոնոլիտ,Այո,16,11,3.2,107,3,2,Չվերանորոգված,Բաց պատշգամբ,$,Կենտրոն
30000000.0,Պանելային,Ոչ,9,9,2.8,55,2,1,Մասնակի վերանորոգում,Փակ պատշգամբ,֏,Դավթաշեն
360000.0,Մոնոլիտ,Այո,10,9,3.0,120,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
248000.0,Մոնոլիտ,Այո,14,6,3.0,125,4,2,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
175000.0,Մոնոլիտ,Այո,18,9,3.0,95,3,1,Մասնակի վերանորոգում,Մի քանի պատշգամբ,$,Արաբկիր
79000.0,Քարե,Ոչ,4,2,2.75,49,2,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Աջափնյակ
113000.0,Քարե,Այո,5,1,2.7,94,4,1,Մասնակի վերանորոգում,Մի քանի պատշգամբ,$,Աջափնյակ
92000.0,Պանելային,Ոչ,9,6,2.75,87,4,2,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Մալաթիա-Սեբաստիա
77000.0,Պանելային,Ոչ,5,4,2.8,84,3,1,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Նուբարաշեն
230000.0,Քարե,Ոչ,4,4,3.0,65,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Կենտրոն
135000.0,Մոնոլիտ,Ոչ,9,8,3.0,76,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Դավթաշեն
220000.0,Քարե,Այո,25,7,2.5,105,3,2,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
130000.0,Մոնոլիտ,Այո,16,1,3.0,63,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Արաբկիր
102500.0,Պանելային,Ոչ,9,9,2.75,75,3,1,Դիզայներական ոճով վերանորոգված,Առանց պատշգամբ,$,Աջափնյակ
158000.0,Քարե,Ոչ,5,3,3.0,87,4,1,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Արաբկիր
135000.0,Մոնոլիտ,Այո,14,14,3.0,53,2,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Կենտրոն
110000.0,Պանելային,Ոչ,9,9,2.75,100,4,1,Մասնակի վերանորոգում,Բաց պատշգամբ,$,Մալաթիա-Սեբաստիա
130000.0,Պանելային,Ոչ,16,3,2.75,98,4,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Աջափնյակ
90000.0,Քարե,Ոչ,5,5,2.8,60,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Նոր Նորք
82000.0,Կասետային,Ոչ,5,5,2.75,50,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Նոր Նորք
285000.0,Մոնոլիտ,Այո,7,2,3.0,68,3,1,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Արաբկիր
105000.0,Քարե,Ոչ,6,1,2.8,84,4,1,Մասնակի վերանորոգում,Մի քանի պատշգամբ,$,Արաբկիր
,Պանելային,Ոչ,9,3,2.8,42,2,1,Կապիտալ վերանորոգված,Առանց պատշգամբ,nan,Կենտրոն
123000.0,Պանելային,Ոչ,9,4,2.8,96,4,2,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Արաբկիր
44000000.0,Մոնոլիտ,Այո,8,4,3.0,46,2,1,Եվրովերանորոգված,Բաց պատշգամբ,֏,Արաբկիր
120000.0,Մոնոլիտ,Այո,17,8,3.0,63,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
80000.0,Մոնոլիտ,Այո,13,5,2.8,54,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Մալաթիա-Սեբաստիա
245000.0,Մոնոլիտ,Այո,18,5,3.0,57,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
280000.0,Պանելային,Ոչ,11,8,2.8,88,3,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
67000.0,Պանելային,Ոչ,9,3,2.75,50,1,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
215000.0,Մոնոլիտ,Այո,12,6,3.0,72,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
180000.0,Պանելային,Ոչ,10,2,2.8,58,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
300000.0,Մոնոլիտ,Այո,6,2,3.0,90,3,2,Եվրովերանորոգված,Փակ պատշգամբ,$,Դավթաշեն
95000.0,Մոնոլիտ,Այո,14,3,3.0,51,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
140000.0,Պանելային,Ոչ,10,10,2.8,90,4,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
72000.0,Պանելային,Ոչ,9,6,2.7,58,2,1,Հին վերանորոգում,Մի քանի պատշգամբ,$,Շենգավիթ
59000000.0,Մոնոլիտ,Այո,8,5,3.0,74,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,֏,Արաբկիր
138500.0,Պանելային,Ոչ,13,12,2.8,113,4,1,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Արաբկիր
89000.0,Պանելային,Ոչ,16,12,2.75,83,3,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
99000.0,Պանելային,Ոչ,9,5,2.75,47,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
151000.0,Մոնոլիտ,Այո,15,9,3.0,87,3,1,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
155000.0,Քարե,Ոչ,8,6,2.75,95,3,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Արաբկիր
250000.0,Մոնոլիտ,Այո,16,4,3.0,78,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
115000.0,Քարե,Ոչ,4,1,2.8,71,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Աջափնյակ
115000.0,Մոնոլիտ,Այո,14,4,3.0,56,3,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Մալաթիա-Սեբաստիա
100000.0,Քարե,Ոչ,4,2,2.8,75,3,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Շենգավիթ
195000.0,Քարե,Ոչ,5,3,3.0,113,4,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
72000.0,Պանելային,Ոչ,5,3,2.8,50,2,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Նոր Նորք
85000.0,Պանելային,Այո,9,5,2.75,64,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Շենգավիթ
72000.0,Պանելային,Ոչ,9,3,2.8,60,2,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Շենգավիթ
186000.0,Քարե,Ոչ,5,4,3.2,62,2,1,Եվրովերանորոգված,Մի քանի պատշգամբ,$,Կենտրոն
100000.0,Քարե,Ոչ,4,1,2.75,79,4,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Աջափնյակ
850000.0,Մոնոլիտ,Այո,16,15,3.2,294,4,3,Դիզայներական ոճով վերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
480000.0,Մոնոլիտ,Այո,11,10,3.0,175,4,3,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
66000.0,Քարե,Ոչ,9,1,3.0,64,3,1,Կոսմետիկ վերանորոգում,Առանց պատշգամբ,$,Նոր Նորք
185000.0,Մոնոլիտ,Այո,17,17,3.2,91,3,2,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
850000.0,Մոնոլիտ,Այո,17,14,3.0,129,4,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
134000.0,Մոնոլիտ,Այո,5,2,3.0,71,2,1,Հին վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
59000.0,Պանելային,Ոչ,9,1,2.75,47,2,1,Հին վերանորոգում,Փակ պատշգամբ,$,Նոր Նորք
76000.0,Պանելային,Ոչ,16,5,2.8,63,2,2,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Աջափնյակ
83000.0,Պանելային,Ոչ,9,3,2.8,42,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Դավթաշեն
130000.0,Պանելային,Ոչ,9,3,2.8,65,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Կենտրոն
240000.0,Մոնոլիտ,Այո,9,2,3.0,93,3,2,Եվրովերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
635000.0,Մոնոլիտ,Այո,17,12,3.0,189,4,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
128000.0,Քարե,Ոչ,5,4,3.0,66,2,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
68000.0,Քարե,Ոչ,4,3,2.6,72,3,1,Չվերանորոգված,Փակ պատշգամբ,$,Աջափնյակ
270000.0,Քարե,Ոչ,5,4,3.0,88,3,1,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
103000.0,Քարե,Ոչ,5,5,2.75,72,3,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
118000.0,Մոնոլիտ,Ոչ,9,7,2.75,79,4,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Ավան
280500.0,Պանելային,Ոչ,9,1,3.0,100,3,2,Եվրովերանորոգված,Բաց պատշգամբ,$,Կենտրոն
245000.0,Մոնոլիտ,Այո,16,10,3.0,134,4,2,Չվերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
125000.0,Մոնոլիտ,Այո,10,10,3.0,65,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
210000.0,Քարե,Ոչ,5,3,3.0,91,4,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
219000.0,Քարե,Ոչ,5,2,2.75,114,4,2,Եվրովերանորոգված,Փակ պատշգամբ,$,Արաբկիր
120000.0,Պանելային,Այո,10,6,2.8,90,3,1,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Աջափնյակ
1050000.0,Մոնոլիտ,Այո,11,7,3.0,151,4,3,Եվրովերանորոգված,Առանց պատշգամբ,$,Կենտրոն
80000.0,Պանելային,Ոչ,9,9,2.8,75,3,1,Հին վերանորոգում,Առանց պատշգամբ,$,Մալաթիա-Սեբաստիա
100000.0,Մոնոլիտ,Այո,12,7,2.7,52,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Աջափնյակ
269000.0,Քարե,Ոչ,4,3,3.0,124,4,2,Հին վերանորոգում,Բաց պատշգամբ,$,Արաբկիր
140000.0,Պանելային,Ոչ,9,5,2.8,85,3,2,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Մալաթիա-Սեբաստիա
98000.0,Պանելային,Ոչ,9,8,2.75,80,3,2,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
145000.0,Քարե,Ոչ,4,3,3.0,86,3,1,Հին վերանորոգում,Բաց պատշգամբ,$,Էրեբունի
160000.0,Քարե,Ոչ,5,3,2.8,83,3,2,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Արաբկիր
78000000.0,Մոնոլիտ,Այո,12,6,3.0,112,4,2,Չվերանորոգված,Բաց պատշգամբ,֏,Արաբկիր
250000.0,Քարե,Ոչ,5,4,3.0,61,2,1,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Կենտրոն
138000.0,Մոնոլիտ,Այո,16,14,3.2,52,2,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
95000.0,Քարե,Ոչ,5,5,3.2,75,3,2,Մասնակի վերանորոգում,Բաց պատշգամբ,$,Շենգավիթ
95000.0,Պանելային,Ոչ,14,14,2.75,79,3,1,Եվրովերանորոգված,Առանց պատշգամբ,$,Շենգավիթ
97000.0,Պանելային,Ոչ,14,6,2.75,70,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Դավթաշեն
153000.0,Մոնոլիտ,Այո,8,2,3.0,65,2,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Արաբկիր
92000.0,Պանելային,Ոչ,9,4,2.75,73,3,1,Հին վերանորոգում,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
210000.0,Մոնոլիտ,Այո,17,2,3.0,98,3,2,Եվրովերանորոգված,Առանց պատշգամբ,$,Մալաթիա-Սեբաստիա
100000.0,Պանելային,Ոչ,13,12,2.75,50,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
200000.0,Մոնոլիտ,Այո,16,2,3.5,75,3,1,Եվրովերանորոգված,Առանց պատշգամբ,$,Կենտրոն
750000.0,Մոնոլիտ,Այո,10,4,2.75,124,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
87000.0,Պանելային,Ոչ,9,4,2.75,64,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Նոր Նորք
159000.0,Պանելային,Ոչ,9,5,3.0,85,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
77000.0,Մոնոլիտ,Այո,11,2,2.75,45,1,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
87000.0,Պանելային,Ոչ,9,7,2.75,47,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Դավթաշեն
48000.0,Քարե,Ոչ,4,1,2.75,30,1,1,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Աջափնյակ
229600.0,Մոնոլիտ,Այո,18,5,3.0,140,3,2,Չվերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
85000.0,Պանելային,Ոչ,9,8,2.75,79,3,1,Հին վերանորոգում,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
115000.0,Պանելային,Ոչ,16,3,2.7,90,4,1,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Նոր Նորք
285000.0,Մոնոլիտ,Այո,7,4,3.0,72,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
98000000.0,Մոնոլիտ,Այո,4,3,3.2,239,5,3,Չվերանորոգված,Մի քանի պատշգամբ,֏,Ավան
479000.0,Քարե,Ոչ,5,3,3.0,87,3,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
175000.0,Քարե,Ոչ,5,5,3.0,75,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Կենտրոն
200000.0,Մոնոլիտ,Այո,18,10,3.0,110,3,2,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Դավթաշեն
160000.0,Պանելային,Ոչ,14,2,2.75,110,3,2,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Էրեբունի
75000.0,Քարե,Ոչ,4,4,2.5,39,1,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Աջափնյակ
740000.0,Մոնոլիտ,Այո,9,7,3.0,160,4,2,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Կենտրոն
135000.0,Պանելային,Ոչ,12,3,3.0,95,3,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
740000.0,Մոնոլիտ,Այո,9,7,3.0,160,4,2,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Կենտրոն
67500.0,Պանելային,Ոչ,16,14,2.8,45,2,1,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Աջափնյակ
92000.0,Պանելային,Ոչ,16,11,2.75,99,4,1,Հին վերանորոգում,Փակ պատշգամբ,$,Դավթաշեն
320000.0,Քարե,Ոչ,5,5,3.0,160,4,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
210000.0,Մոնոլիտ,Այո,18,17,3.0,74,3,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
70000000.0,Մոնոլիտ,Այո,14,14,3.0,110,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,֏,Քանաքեռ-Զեյթուն
140000.0,Պանելային,Ոչ,9,9,2.8,83,3,1,Եվրովերանորոգված,Առանց պատշգամբ,$,Արաբկիր
250000.0,Քարե,Ոչ,4,3,3.2,72,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
350000.0,Քարե,Ոչ,5,3,2.8,125,4,2,Հին վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
230000.0,Մոնոլիտ,Այո,15,10,3.0,76,2,1,Դիզայներական ոճով վերանորոգված,Մի քանի պատշգամբ,$,Քանաքեռ-Զեյթուն
117000.0,Քարե,Ոչ,4,1,2.7,30,1,1,Դիզայներական ոճով վերանորոգված,Առանց պատշգամբ,$,Կենտրոն
155000.0,Պանելային,Ոչ,9,1,3.0,106,4,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
160000.0,Պանելային,Ոչ,9,5,3.0,63,2,1,Դիզայներական ոճով վերանորոգված,Փակ պատշգամբ,$,Կենտրոն
85000.0,Քարե,Ոչ,4,4,3.0,36,1,1,Հին վերանորոգում,Առանց պատշգամբ,$,Կենտրոն
132000.0,Մոնոլիտ,Այո,11,11,2.75,74,2,1,Եվրովերանորոգված,Առանց պատշգամբ,$,Աջափնյակ
218000.0,Մոնոլիտ,Այո,14,6,3.0,75,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
290000.0,Քարե,Ոչ,4,2,3.2,76,2,1,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
59500.0,Քարե,Ոչ,9,1,2.7,42,2,1,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Քանաքեռ-Զեյթուն
388000.0,Քարե,Ոչ,4,3,3.2,89,3,1,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
135000.0,Քարե,Ոչ,5,4,3.0,38,1,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
135000.0,Քարե,Ոչ,5,2,3.0,58,2,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
185000.0,Պանելային,Ոչ,16,8,2.75,50,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
168000.0,Մոնոլիտ,Այո,16,13,3.2,84,3,1,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
178000.0,Մոնոլիտ,Այո,18,18,3.0,87,3,1,Չվերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
189000.0,Մոնոլիտ,Այո,14,10,3.0,94,4,2,Չվերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
75000.0,Պանելային,Ոչ,9,9,2.8,63,3,1,Կոսմետիկ վերանորոգում,Առանց պատշգամբ,$,Նոր Նորք
365000.0,Մոնոլիտ,Այո,14,6,3.0,122,3,2,Դիզայներական ոճով վերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
133000.0,Պանելային,Ոչ,9,7,2.8,100,4,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Դավթաշեն
350000.0,Քարե,Ոչ,5,4,3.0,124,3,1,Հին վերանորոգում,Մի քանի պատշգամբ,$,Կենտրոն
150000.0,Մոնոլիտ,Այո,15,8,3.0,52,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
100000.0,Պանելային,Ոչ,16,8,2.75,98,3,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Աջափնյակ
392000.0,Մոնոլիտ,Այո,17,8,3.0,119,3,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
83000.0,Պանելային,Ոչ,9,2,2.8,67,3,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Ավան
140000.0,Մոնոլիտ,Այո,17,13,3.0,85,3,1,Չվերանորոգված,Բաց պատշգամբ,$,Նոր Նորք
116500.0,Պանելային,Ոչ,9,9,2.8,94,4,1,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Մալաթիա-Սեբաստիա
128000.0,Քարե,Ոչ,5,5,2.75,71,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
74000.0,Քարե,Ոչ,4,4,2.6,54,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
230000.0,Քարե,Ոչ,5,5,3.0,68,2,1,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
98000.0,Քարե,Ոչ,4,1,3.0,33,1,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Կենտրոն
155000.0,Քարե,Ոչ,5,2,3.0,54,2,1,Դիզայներական ոճով վերանորոգված,Առանց պատշգամբ,$,Արաբկիր
115000.0,Պանելային,Ոչ,13,9,2.75,75,3,1,Կապիտալ վերանորոգված,Առանց պատշգամբ,$,Քանաքեռ-Զեյթուն
165000.0,Մոնոլիտ,Այո,16,4,3.0,60,3,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
100000.0,Քարե,Այո,6,6,3.0,58,3,1,Եվրովերանորոգված,Առանց պատշգամբ,$,Էրեբունի
110000.0,Պանելային,Ոչ,9,8,2.75,85,4,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Շենգավիթ
270000.0,Մոնոլիտ,Այո,16,7,3.0,107,3,2,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Քանաքեռ-Զեյթուն
76000.0,Պանելային,Ոչ,9,8,2.8,67,4,1,Մասնակի վերանորոգում,Բաց պատշգամբ,$,Ավան
143000.0,Քարե,Ոչ,5,4,3.0,48,2,1,Դիզայներական ոճով վերանորոգված,Առանց պատշգամբ,$,Արաբկիր
